ID,Type,RA,Decl,I,V,V_I,P,T0,A,Ecc,Incl,Peri,Model,loc,sed_dist,sed_av,sed_radius,sed_teff,sed_logg,sed_feh,sed_irslope,sed_chi2oN,Av_median,Av_minus_two_sigma,Av_plus_two_sigma,sed_L
OGLE-LMC-HB-0096,RG,05:06:57.99,-68:18:24.6,15.319,17.003,1.684,376.973,9143.5,0.066,0.1904,88.7,124.9,1,LMC,49969.99913842431,0.510749999999953,71.01300547740281,4022.8146865270046,1.9076999999996669,-0.7,0.0016501298826719858,2.124010627348816,0.24525,0.029249999999999995,0.5107499999999999,1198.987568029148
OGLE-LMC-HB-0097,RG,05:06:59.04,-68:03:13.1,15.343,16.845,1.502,323.39,9099.8,0.021,0.202,63.0,105.5,0,LMC,49970.00074578457,0.46799999999999997,55.74220673213121,4355.366134122329,2.0969999999999995,-0.7,0.0003562098815751164,4.839962444359064,0.207,0.0,0.468,1015.046129629208
OGLE-LMC-HB-0098,RG,05:07:22.74,-71:43:13.4,15.985,17.459,1.474,382.91,9005.9,0.026,0.401,50.7,152.8,1,LMC,49969.99998841186,0.3318106651380955,42.94357503811783,4250.000138451002,1.0294658936778984,-0.7,0.00420411005206403,0.7281491778175548,0.22949999999999998,0.017999999999999985,0.45899999999999996,546.224221722989
OGLE-LMC-HB-0099,RG,05:07:25.69,-71:21:53.0,15.008,16.402,1.394,408.9,9188.0,0.016,0.167,41.9,154.0,1,LMC,49970.00087229287,0.41624999999991025,61.63435979809882,4436.699089368331,2.0475999996186878,-0.7,0.0007464151507940741,0.7430155055064352,0.22725,0.029250000000000026,0.41625,1336.3015171138966
OGLE-LMC-HB-0100,RG,05:07:38.02,-68:07:20.6,15.137,16.726,1.589,667.55,9555.6,0.034,0.462,49.1,116.9,0,LMC,49969.99963383062,0.5039999999722843,70.19322376023946,4154.845845634321,1.8685348140829277,-0.7,-0.009055525188271829,1.1368591197204823,0.243,0.0,0.504,1332.9959274134515
OGLE-LMC-HB-0101,RG,05:07:42.66,-71:32:27.9,15.019,16.562,1.543,371.68,9091.3,0.072,0.34,67.7,34.3,1,LMC,49970.00034230042,0.2871606795749294,70.21352413779597,4182.273939999885,1.6397551306687195,-0.7,0.002276715112708018,1.791034539524689,0.2205,0.02250000000000002,0.45,1369.336647117964
OGLE-LMC-HB-0102,RG,05:07:48.74,-69:03:31.3,16.14,17.517,1.377,215.261,9003.7,0.024,0.194,67.8,162.6,1,LMC,49970.00070975351,6.168375855548008e-21,40.52733206592286,4173.785099833,2.2774999999988683,-0.7,0.017494191214835763,5.263165941753821,0.29025,0.0,0.60075,452.51726313439775
OGLE-LMC-HB-0103,RG,05:07:57.22,-67:01:51.5,15.386,16.954,1.568,633.27,9437.5,0.028,0.511,47.8,166.2,1,LMC,49970.000890899755,0.41174999999987055,63.50051378581405,4117.082361901262,1.989999999999238,-0.7,0.005280373698444694,1.5693985593452442,0.18675,0.0,0.41175,1051.7959244618314
OGLE-LMC-HB-0104,RG,05:08:01.61,-68:15:03.4,15.917,17.385,1.468,222.032,9201.76,0.064,0.2845,47.37,27.4,1,LMC,49969.99998293653,0.4566295767451448,47.5938139400439,4250.000106068434,2.1874925002504297,-0.7,-0.02951932619167687,2.74726611933831,0.19125,0.0,0.45675000000000004,670.9274570353588
OGLE-LMC-HB-0105,RG,05:08:06.00,-69:32:04.5,16.086,17.481,1.395,414.42,9286.6,0.018,0.295,57.1,109.9,1,LMC,49969.99926183984,0.43874999999946407,39.90755565500005,4383.021074129348,1.0682177119147511,-0.7,0.008337209310934629,0.5373059293937339,0.20024999999999998,0.0,0.43875000000000003,533.6091598300659
OGLE-LMC-HB-0106,RG,05:08:06.51,-70:01:02.2,13.257,14.794,1.537,1264.7,9673.6,0.033,0.49,51.6,149.4,1,LMC,49969.99951211617,0.3417577267926087,159.92218873399642,4155.2810005483825,0.7590544639236442,-0.7,-0.0013176572089485992,1.0664359803321661,0.20024999999999998,0.0,0.46575,6922.099342876244
OGLE-LMC-HB-0107,MS,05:08:07.08,-71:10:50.6,15.019,14.876,-0.143,8.20402,9004.16,0.015,0.502,31.7,121.0,0,LMC,49970.0000045835,0.1671633852956822,10.828372672530454,18999.999850572254,0.08979244360854437,-0.7,0.02107060299779834,4.16846888902887,0.23174999999999998,0.02474999999999999,0.47925,13872.65427736045
OGLE-LMC-HB-0108,RG,05:08:15.91,-69:14:30.7,15.673,16.991,1.318,220.295,9031.6,0.02,0.183,67.0,35.9,1,LMC,49969.99986555453,2.4793452107969535e-15,44.25090463073157,4274.389375896034,0.9122103836311996,-0.7,-0.02100166937636413,0.9702610850971525,0.26549999999999996,0.0,0.5715,593.4162280429446
OGLE-LMC-HB-0109,RG,05:08:17.79,-68:39:43.0,14.168,15.584,1.416,477.32,9468.8,0.014,0.398,19.1,19.0,1,LMC,49970.000315392506,8.204592931377221e-11,102.1437617392531,4076.162513384975,2.3223412772024006e-15,-0.7,0.0022176036225258957,4.760789087471323,0.24525,0.0,0.57375,2614.8600104473685
OGLE-LMC-HB-0110,MS,05:08:18.59,-70:37:40.0,16.807,17.088,0.281,7.49809,9006.044,0.031,0.327,45.7,179.3,0,LMC,49970.00077333656,0.01800000000000018,8.565754242503996,8206.926879821693,2.9999999999999996,-0.7,0.1947709029896044,2.2075261985498105,0.30600000000000005,0.018000000000000016,0.6165,302.18455349512567
OGLE-LMC-HB-0111,RG,05:08:46.27,-69:20:27.5,15.538,17.329,1.791,468.96,9054.6,0.024,0.122,70.0,44.2,0,LMC,49969.99999361303,1.2013859838084635,66.11661448285602,4250.003320160242,1.5147465445419892,-0.7,-0.0006332242184925645,1.6576704104996876,0.45,0.0,1.2735,1294.7832626544919
OGLE-LMC-HB-0112,RG,05:09:21.72,-68:29:24.0,13.602,14.867,1.265,424.15,9075.2,0.066,0.2603,82.5,166.2,1,LMC,49970.00099966307,0.6344999999999928,114.20734352274447,4813.581469700188,1.6897999999999997,-0.7,0.023739601391778536,5.736294330270713,0.27,0.008999999999999977,0.6345000000000001,6357.408981778879
OGLE-LMC-HB-0113,RG,05:09:45.05,-68:33:50.8,16.013,17.373,1.36,250.953,9015.1,0.037,0.316,58.9,29.7,1,LMC,49970.000641840226,0.5309999999999361,38.30703533603969,4570.893558947382,2.3415999999999997,-0.7,0.010683346597770671,1.4750210278483133,0.26549999999999996,0.0,0.5309999999999999,581.5409504059714
OGLE-LMC-HB-0114,MS,05:09:48.93,-68:52:46.8,14.91,15.067,0.157,56.32957,9026.06,0.135,0.2672,20.86,36.2,0,LMC,49969.999988272015,0.612,14.022316922746942,15553.98188142602,0.9274686532089899,-0.7,0.15402344325975928,0.7508146629882675,0.22949999999999998,0.0,0.6120000000000001,10447.796302349623
OGLE-LMC-HB-0115,RG,05:09:53.42,-69:34:36.4,15.278,16.941,1.663,448.82,9352.9,0.048,0.2999,58.5,25.1,1,LMC,49970.000199796385,0.4492669206557072,67.87257882162613,4098.293326251768,0.10110900525380234,-0.7,0.01125625543457226,0.8502091658064296,0.20249999999999999,0.0,0.46799999999999997,1179.8305604786296
OGLE-LMC-HB-0116,RG,05:10:09.13,-69:00:19.9,16.175,17.786,1.611,323.3,9322.9,0.026,0.107,51.1,167.5,1,LMC,49969.99913791126,0.30713903024105854,65.75147828172659,4000.0003019688215,1.1854692854397102,-0.7,0.01077369409114846,3.865300213247259,0.20475,0.0,0.57825,1004.7775528407806
OGLE-LMC-HB-0117,RG,05:10:26.62,-70:24:39.4,15.661,17.08,1.419,645.46,9137.8,0.043,0.589,61.0,116.4,1,LMC,49969.9994618754,1.3452213008324068e-19,46.64524225727254,4148.991447312654,2.8100423125878816e-24,-0.7,-0.006950103675960085,1.2723181817284241,0.20475,0.0,0.42075,585.3338619693352
OGLE-LMC-HB-0118,RG,05:10:26.90,-69:04:39.6,13.929,15.091,1.162,303.854,9173.8,0.049,0.1216,59.1,57.0,1,LMC,49970.000953202005,0.7649999999998601,87.41102427282614,5223.1786207828345,1.9853999999999996,-0.7,0.1098508769992806,7.262054290536049,0.279,0.0,0.7649999999999999,5162.864359342542
OGLE-LMC-HB-0119,RG,05:10:28.56,-67:14:12.8,14.41,15.909,1.499,856.73,9309.6,0.024,0.519,58.9,52.1,1,LMC,49970.00050772331,0.5219999998462208,87.48432772688967,4365.064560311118,1.8133999806097447,-0.7,0.008912062419754252,0.9634309909502111,0.252,0.0,0.522,2522.562806715164
OGLE-LMC-HB-0120,RG,05:10:37.37,-69:03:13.1,13.176,14.801,1.625,647.43,9269.5,0.058,0.1474,89.2,115.5,1,LMC,49969.99906080245,0.7717499944666263,185.56543179467104,4218.019555301196,1.3139995172859356,-0.7,0.022202510322003217,2.907350725382527,0.26775,0.0,0.7717499999999999,9895.717604469542
OGLE-LMC-HB-0121,RG,05:10:46.88,-69:51:51.0,16.127,17.605,1.478,257.819,9002.0,0.03,0.386,76.0,103.7,1,LMC,49969.9993313737,0.3959999999999999,41.93878307256815,4232.156340642903,2.2635999999476124,-0.7,0.00255792705866581,0.8742796616362425,0.19349999999999998,0.01349999999999998,0.39599999999999996,512.2680199251025
OGLE-LMC-HB-0122,MS,05:10:47.57,-70:10:46.6,14.799,15.025,0.226,259.478,9145.82,0.097,0.4055,65.2,56.8,1,LMC,49970.00099992395,0.5129999999999998,12.637937480880701,17170.42100170019,1.8885246262588973,-0.7,0.1497745559891827,11.015131118834448,0.1845,0.0,0.5129999999999999,12603.610259814972
OGLE-LMC-HB-0123,RG,05:10:48.90,-67:55:14.5,15.506,17.054,1.548,233.589,9016.9,0.082,0.3551,89.9,57.7,0,LMC,49970.00098999999,0.4617107236335703,53.859958859048064,4251.665961360548,2.109699991508734,-0.7,0.03198706059990619,2.019431901770804,0.279,0.0,0.621,860.5723025004096
OGLE-LMC-HB-0124,RG,05:11:00.96,-69:14:25.0,15.601,17.022,1.421,282.86,9166.7,0.025,0.191,69.0,47.5,1,LMC,49969.99900001072,0.5759999999996834,46.09775082516447,4508.163158543714,2.2334999999999994,-0.7,-0.0240808213420924,1.1468103364266402,0.27,0.004500000000000004,0.5760000000000001,796.8503342806473
OGLE-LMC-HB-0125,RG,05:11:15.65,-69:28:09.8,14.604,16.291,1.687,487.57,9315.6,0.028,0.111,89.5,45.5,1,LMC,49969.99995535199,4.135159435721537e-06,98.83260255154137,4000.000047449484,0.8491814749925841,-0.7,0.011017711636908933,0.9582418094349309,0.29925,0.0,0.70425,2270.174464166049
OGLE-LMC-HB-0126,RG,05:11:25.41,-68:41:47.1,15.9,17.242,1.342,172.539,9104.3,0.035,0.2137,54.5,34.8,1,LMC,49970.00099969186,2.18659966118812e-20,39.89195515028364,4528.394576082022,2.324899472926347,-0.7,0.009698247974021574,2.106267569979214,0.19799999999999998,0.0,0.5085000000000001,607.5282469163396
OGLE-LMC-HB-0127,RG,05:11:33.19,-71:33:09.8,16.24,17.574,1.334,187.905,9075.8,0.054,0.295,77.9,78.2,1,LMC,49970.000989289976,0.45674999996473464,37.14132716119472,4584.209880825363,2.375899999920559,-0.7,-0.0036364635875770733,2.5089125498041382,0.19574999999999998,0.0,0.45675000000000004,553.0846339159092
OGLE-LMC-HB-0128,RG,05:11:34.76,-69:03:58.1,13.552,15.296,1.744,924.73,9875.7,0.06,0.4752,53.2,139.9,1,LMC,49969.99992372996,0.42327025173108296,171.18415729251572,4000.0003107867938,0.8415263565454354,-0.7,0.004451266005045618,1.9755602769564915,0.3735,0.0,1.107,6810.610185283451
OGLE-LMC-HB-0129,RG,05:11:37.46,-68:48:46.2,15.41,17.139,1.729,447.83,9187.7,0.028,0.187,87.9,131.7,1,LMC,49969.99956983108,0.5647499999999313,68.3974148314443,4108.275307832489,1.3908896376596782,-0.7,0.0005797679218324278,3.2963126511538583,0.23174999999999998,0.0,0.56475,1209.8633375823515
OGLE-LMC-HB-0130,RG,05:11:50.21,-71:31:15.6,15.542,17.219,1.677,431.59,9181.2,0.033,0.173,65.0,117.8,1,LMC,49970.00001250305,0.45449999999998586,66.99711303177712,4091.215932202347,1.405359765253274,-0.7,0.0034453407961204767,2.4340752009976216,0.216,0.0,0.4545,1141.6699509144723
OGLE-LMC-HB-0131,RG,05:12:00.13,-69:08:38.2,14.416,16.363,1.947,643.54,9303.5,0.038,0.2839,55.1,17.6,1,LMC,49970.000619775725,0.681749999999886,123.69913638686413,3948.4280103187743,1.1836708917458307,-0.7,0.0006813735672834778,1.3630714125708796,0.30825,0.024750000000000022,0.6817500000000001,3376.362099671408
OGLE-LMC-HB-0132,RG,05:12:02.27,-67:14:56.8,16.239,17.791,1.552,259.49,9045.0,0.029,0.218,72.6,18.8,1,LMC,49970.00099966501,0.8284450854744331,43.0632490318062,4328.776405862177,2.2478999897719785,-0.7,0.0025865530660971314,2.5046162394059186,0.34425,0.0,0.8302499999999999,591.1435926237239
OGLE-LMC-HB-0133,RG,05:12:12.75,-69:34:46.9,15.354,16.981,1.627,304.575,9073.9,0.045,0.1233,49.6,130.1,1,LMC,49969.9998675714,0.31043559223287387,61.513799187747935,4046.8755551492172,0.4382293539838243,-0.7,-0.010643603434266237,1.0362335519649482,0.33749999999999997,0.0,0.7424999999999999,921.3895547654031
OGLE-LMC-HB-0134,RG,05:12:14.34,-69:31:54.4,15.884,17.337,1.453,221.54,9059.8,0.024,0.176,56.8,20.5,1,LMC,49970.00004096984,6.637844462346608e-11,42.26473114187605,4096.25214282953,1.5693880010969801e-15,-0.7,0.00783381491049562,6.371112189858626,0.3555,0.0,0.7424999999999999,456.58509748885575
OGLE-LMC-HB-0135,RG,05:12:18.35,-69:17:04.3,15.242,17.266,2.024,439.417,9358.0,0.12,0.1303,61.8,155.4,1,LMC,49969.999001758566,0.5962499999969296,85.48772941521979,3815.6876439170196,1.4542045376121496e-05,-0.7,-0.005965232143191081,1.2944000659816866,0.27225,0.0,0.5962500000000001,1406.4283498386856
OGLE-LMC-HB-0136,RG,05:12:26.34,-68:46:07.5,15.296,16.753,1.457,565.75,9435.2,0.033,0.346,73.9,40.7,1,LMC,49969.99911512701,0.5017499999999975,56.86285603170237,4507.1573689003335,2.1041999999999996,-0.7,0.039058451180312946,4.8476135242235525,0.24525,0.03375,0.50175,1211.398441041117
OGLE-LMC-HB-0137,RG,05:12:29.48,-69:22:08.7,15.817,17.396,1.579,237.045,9152.9,0.057,0.2515,42.52,151.1,1,LMC,49969.99998449025,0.5826947989426775,50.75715451867992,4250.000153207466,2.1484973958163804,-0.7,0.018452100695317684,3.0700213582078866,0.26325000000000004,0.0,0.6052500000000001,763.0782976112313
OGLE-LMC-HB-0138,RG,05:12:45.69,-70:57:11.9,15.681,17.086,1.405,221.02,9185.8,0.022,0.263,45.4,32.0,1,LMC,49969.999863283316,0.33074999999993876,54.37491451176463,4319.095068816998,2.1088999992540223,-0.7,0.003873071406362049,1.362817153455421,0.16874999999999998,0.0,0.33075,934.08632327333
OGLE-LMC-HB-0139,RG,05:12:47.39,-72:19:16.6,15.379,16.97,1.591,536.84,9069.7,0.046,0.423,88.3,172.0,1,LMC,49969.99958502075,0.15767321761971892,69.33129700978404,4069.2664419876032,1.6425957133721742,-0.7,0.010996623055073726,1.9755077514854547,0.22275,0.05625000000000002,0.37125,1196.5805580216138
OGLE-LMC-HB-0140,RG,05:12:51.56,-69:10:23.0,16.526,17.623,1.097,136.394,9018.8,0.028,0.211,52.1,15.4,1,LMC,49970.000952725015,0.6637499999991092,25.46193722025158,5200.6293555489565,2.6748999999999996,-0.7,0.028338454223915174,5.032940006955601,0.28125,0.0,0.6637500000000001,430.5516749815704
OGLE-LMC-HB-0141,RG,05:12:56.01,-68:25:00.4,15.068,16.814,1.746,469.12,9086.6,0.07,0.2899,55.4,41.5,1,LMC,49969.99945683118,0.5287499999992552,79.6904629373414,4051.535005869875,1.8378999999996064,-0.7,0.01895258936298126,3.052466705021577,0.31275000000000003,0.08325000000000005,0.52875,1553.4950250248105
OGLE-LMC-HB-0142,RG,05:12:59.53,-70:42:45.1,16.016,17.461,1.445,276.303,9101.9,0.05,0.2127,58.5,175.0,1,LMC,49970.00007489047,0.44549999999886275,47.15152607259227,4417.746827809357,2.2085999999972157,-0.7,0.0006698957379967051,4.051638624852721,0.225,0.0,0.4455,768.8003747553446
OGLE-LMC-HB-0143,RG,05:13:06.52,-69:38:56.5,16.341,18.035,1.694,225.085,9019.9,0.058,0.3056,67.6,71.2,1,LMC,49969.99997423968,0.9787167140333142,45.910156581352666,4250.000244191022,2.210154014652546,-0.7,0.0008757722021050508,0.9599549611153627,0.47475,0.0,1.31175,624.2983006449278
OGLE-LMC-HB-0144,RG,05:13:24.59,-70:56:17.9,16.043,17.495,1.452,363.17,9318.4,0.033,0.37,81.8,135.2,1,LMC,49970.00019844204,0.27452504669114886,47.84622675946686,4198.947942585182,1.1697155469987968,-0.7,-0.005525188958212464,1.4269746420279463,0.19574999999999998,0.0,0.41625,646.0648820268831
OGLE-LMC-HB-0145,RG,05:13:32.18,-68:41:48.3,15.52,17.219,1.699,495.51,9380.1,0.056,0.287,75.0,40.5,1,LMC,49969.999022722026,0.41174999992601324,79.72424853913728,3987.792448713379,1.836199999996552,-0.7,0.0032332044511603234,2.177717158696081,0.20024999999999998,0.0,0.41175,1459.2504643292566
OGLE-LMC-HB-0146,RG,05:13:33.00,-68:56:19.7,16.584,18.079,1.495,180.048,9107.1,0.036,0.281,41.1,178.7,1,LMC,49969.99976936353,8.11848399845762e-05,40.99157470286342,4003.770042456344,1.4999938430585695,-0.7,0.043360190280169734,1.657530984788237,0.25425000000000003,0.0,0.6052500000000001,391.9985783802929
OGLE-LMC-HB-0147,RG,05:13:42.49,-68:57:06.2,16.688,17.981,1.293,204.862,9028.0,0.023,0.138,51.8,179.8,0,LMC,49970.00045005096,0.6884999999685462,36.68644987910062,4598.081300529674,2.3806999999999943,-0.7,-0.008411403683629989,2.758492478708472,0.29700000000000004,0.0,0.6885,546.1811951265953
OGLE-LMC-HB-0148,RG,05:13:44.31,-71:39:29.7,16.636,17.928,1.292,186.245,9014.5,0.038,0.28,54.5,56.9,1,LMC,49970.00059858506,0.06075000000000069,34.32694323975098,4076.261559824899,0.04422053564892906,-0.7,-0.005842002013831621,0.5776864282750986,0.24525,0.06074999999999999,0.45675000000000004,295.3501680704243
OGLE-LMC-HB-0149,RG,05:13:47.62,-69:30:49.5,15.592,17.145,1.553,306.27,9269.3,0.029,0.1022,48.3,60.2,1,LMC,49969.9999850652,0.05680573435526046,57.52076220916186,4000.0000295673435,0.6424901848743224,-0.7,0.0017338905393288217,1.3628415789055797,0.23174999999999998,0.0,0.5197499999999999,768.9675752831577
OGLE-LMC-HB-0150,RG,05:13:52.90,-69:47:27.0,15.913,17.172,1.259,180.009,9074.77,0.059,0.2925,77.7,158.2,1,LMC,49969.99992218272,0.4144735730009494,37.11569746768133,4683.096911161104,2.3766999999999947,-0.7,-0.010704902413430261,0.6204135537656243,0.21825,0.0,0.44325000000000003,601.5429168622596
OGLE-LMC-HB-0151,RG,05:14:04.85,-69:06:44.2,14.94,16.638,1.698,368.292,9028.36,0.148,0.2746,72.3,69.38,1,LMC,49970.000998902775,0.6435,85.61543716658028,4111.681589661383,1.7988999999999997,-0.7,-0.0020981956883678473,1.5160496193230908,0.261,0.0,0.6435000000000001,1901.957653967164
OGLE-LMC-HB-0152,RG,05:14:41.04,-70:16:43.8,13.635,15.435,1.8,593.2,9492.1,0.044,0.1517,54.5,147.6,1,LMC,49970.0009125491,0.2588487442274147,180.19148107471554,3872.8095538643906,0.0014335523721476751,-0.7,0.004948381131200097,1.2711510026846147,0.32625,0.05624999999999999,0.6457499999999999,6631.195909324827
OGLE-LMC-HB-0153,RG,05:14:42.20,-71:12:12.2,14.707,16.264,1.557,360.1,9259.2,0.029,0.242,32.7,123.4,1,LMC,49969.99900925242,0.431999999996103,95.13219550700099,4177.230194710929,1.7365999680606017,-0.7,-0.0050009218878119405,3.5103103547554304,0.216,0.0,0.432,2501.6552428108107
OGLE-LMC-HB-0154,MS,05:14:44.32,-69:07:33.4,16.723,17.068,0.345,11.074844,9002.396,0.191,0.1229,89.9,68.7,0,LMC,49970.00010375124,0.0002632339096882063,15.310532775769108,6119.061473481459,0.9999922276770422,-0.7,-0.0018315431079819922,2.757521882946054,0.20925,0.0,0.60975,298.3586660978399
OGLE-LMC-HB-0155,RG,05:14:49.91,-68:58:58.0,15.566,17.149,1.583,322.17,9059.3,0.06,0.2609,64.3,149.7,1,LMC,49970.00003264989,0.6434999999999983,54.967221249731296,4307.127483046347,0.16977397301157718,-0.7,0.021810118047781428,1.2208181841806094,0.279,0.0,0.6435000000000001,944.0114355398122
OGLE-LMC-HB-0156,RG,05:14:50.39,-68:45:18.5,16.013,17.495,1.482,249.355,9160.4,0.045,0.2863,62.1,24.9,1,LMC,49969.999968150165,0.05881509908863028,48.16410160407282,4029.5354077973693,0.8596220419184117,-0.7,0.019099701117380373,1.019079649732929,0.24525,0.0,0.56925,555.2462291181309
OGLE-LMC-HB-0157,MS,05:14:50.62,-69:05:08.6,15.84,15.786,-0.054,6.45023,9003.007,0.025,0.276,52.3,160.1,0,LMC,49969.99988663345,0.23997102671511,7.736402039708939,17863.290885883092,2.9999999999980003,-0.7,0.014631207651851389,0.7731899703001595,0.19349999999999998,0.0,0.495,5532.7714132073725
OGLE-LMC-HB-0158,RG,05:14:51.70,-69:35:22.3,15.812,17.31,1.498,394.997,9046.9,0.05,0.3663,81.1,36.3,1,LMC,49969.99992064231,0.4162499999989235,50.70019541507613,4201.645329863783,1.440700449405885,-0.7,0.003997517380599089,0.9562832386143933,0.14625,0.0,0.41625,727.3033881826226
OGLE-LMC-HB-0159,RG,05:15:04.69,-69:30:40.3,14.476,15.839,1.363,268.329,9244.8,0.021,0.1238,65.0,58.8,0,LMC,49969.9999686637,0.02473945843578521,81.94496282028945,4250.001158722339,1.522977384889656,-0.7,0.006574857812757216,1.5464175919686973,0.1755,0.0,0.4185,1988.9300238104481
OGLE-LMC-HB-0160,RG,05:15:05.91,-69:21:07.8,16.265,17.651,1.386,255.705,9044.0,0.047,0.305,86.8,60.3,0,LMC,49969.99973846392,0.2065337771823426,38.03225947530147,4250.001907361322,2.3243716687708313,-0.7,0.0032286906471067456,1.048043886651398,0.207,0.0,0.5715,428.42967002442947
OGLE-LMC-HB-0161,RG,05:15:33.10,-69:03:22.2,16.215,17.633,1.418,232.852,9222.1,0.021,0.14,63.0,38.8,1,LMC,49969.99914608506,1.5224605568955024e-10,41.50324598272171,4066.364041882985,2.253299999927289,-0.7,0.026292579542449512,0.2750353610110697,0.18675,0.0,0.4927500000000001,427.5707019918287
OGLE-LMC-HB-0162,RG,05:15:58.25,-69:19:30.3,15.543,16.679,1.136,295.19,9140.8,0.014,0.266,58.3,174.6,0,LMC,49970.000712462395,2.3493990974987887e-19,59.482304476843936,4163.298126350263,2.040699999999712,-0.7,0.11420876040525738,6.957079504990474,0.243,0.0,0.693,965.0379681897979
OGLE-LMC-HB-0163,RG,05:16:13.36,-69:43:04.8,15.435,17.128,1.693,425.97,9410.8,0.032,0.244,65.6,52.1,1,LMC,49970.00004158517,0.4454999999908235,71.81323239461372,3971.396903772842,0.47100775114948196,-0.7,0.012768051214427112,2.703827689570045,0.15300000000000002,0.0,0.4455,1164.664684629482
OGLE-LMC-HB-0164,MS,05:16:17.98,-67:13:45.5,15.543,15.386,-0.157,4.7201,9002.56,0.014,0.35,40.0,150.0,0,LMC,49970.00011091273,0.11370938447262885,6.825302458513529,23539.769151367906,2.9999999916397853,-0.7,-0.08955506700606164,0.8352026580909307,0.2565,0.0,0.585,12985.880021543806
OGLE-LMC-HB-0165,RG,05:16:22.30,-69:02:37.0,15.748,17.313,1.565,514.41,9298.0,0.036,0.437,63.3,161.9,1,LMC,49969.99955243733,0.14060302013267412,53.323817510552765,4060.4722444253393,0.49291163981956126,-0.7,-0.008580381368319534,2.0013086301637815,0.20249999999999999,0.0,0.5355,701.7257874266683
OGLE-LMC-HB-0166,RG,05:16:25.23,-67:53:01.8,15.931,17.402,1.471,482.86,9287.8,0.03,0.513,65.7,65.6,1,LMC,49969.99972674037,0.4837499999749093,49.7876322648814,4375.589117812682,2.1705999999468766,-0.7,0.005160724747372968,2.3056555137458505,0.27225,0.0,0.48375,824.9124635323661
OGLE-LMC-HB-0167,MS,05:16:25.41,-69:28:55.2,15.065,15.312,0.247,242.67,9056.6,0.038,0.152,21.32,22.3,0,LMC,49970.00053858777,0.46574999999999994,11.690155267169708,17230.78689665159,1.0961584654959733,-0.7,0.15427076996327208,1.0317234774856692,0.11925,0.0,0.46575,10936.536049954902
OGLE-LMC-HB-0168,RG,05:16:26.75,-67:38:55.1,15.371,17.11,1.739,495.61,9216.1,0.046,0.378,89.0,102.9,1,LMC,49969.99900102717,0.39824999782985093,79.27477819589168,3974.908908934833,1.8370999408676905,-0.7,0.0029149271827701574,1.7576563149553937,0.21825,0.006750000000000006,0.39825,1424.2872229885613
OGLE-LMC-HB-0169,RG,05:16:28.67,-69:31:25.8,15.916,17.361,1.445,237.808,9095.7,0.029,0.269,49.0,178.1,1,LMC,49970.00052644183,0.3757499999999991,45.72834874776666,4416.959122929801,2.2288999999999994,-0.7,-0.004530851210454388,4.386801438522136,0.09225,0.0,0.37575000000000003,722.5756855932499
OGLE-LMC-HB-0170,RG,05:16:28.67,-68:59:27.9,15.644,17.288,1.644,413.19,9189.3,0.035,0.299,67.9,64.7,1,LMC,49970.00098539365,0.5917499999999999,55.77541243059493,4167.781495753815,3.1017323600031416e-09,-0.7,0.0013682705849167812,0.9531949674244631,0.20475,0.0,0.59175,852.1658655306145
OGLE-LMC-HB-0171,RG,05:16:37.78,-69:30:39.5,14.203,15.642,1.439,468.38,9173.1,0.025,0.412,83.2,85.3,1,LMC,49969.99977940563,0.0594508897728256,103.81513308664292,4132.039562567204,0.08580105213838998,-0.7,0.0025707266880780053,0.47199934889595974,0.126,0.0,0.4725,2852.3183711194683
OGLE-LMC-HB-0172,RG,05:16:51.00,-69:10:47.4,15.205,16.9,1.695,421.701,9329.1,0.049,0.2682,61.4,104.0,1,LMC,49969.99969861281,0.4898381066602738,76.42397465232675,4035.8686377097597,1.8699999990033438,-0.7,0.020820390193619313,1.517668131245839,0.216,0.0,0.5535,1406.7797703579465
OGLE-LMC-HB-0173,RG,05:16:52.92,-69:00:50.4,15.945,17.496,1.551,277.49,9052.7,0.039,0.1061,50.4,30.2,1,LMC,49969.99946913239,0.5647499999999999,48.05384523066298,4350.104986500011,2.1899999999999995,-0.7,0.02399522050544399,5.73736713242642,0.23174999999999998,0.0,0.56475,750.7131601532893
OGLE-LMC-HB-0174,RG,05:17:00.94,-69:57:47.7,16.193,17.712,1.519,328.43,9312.3,0.023,0.255,64.9,113.2,1,LMC,49970.000479081085,0.4928394545897744,45.44732411186084,4296.487123535139,2.2511999999999994,-0.7,0.007634124460129273,2.2113761899690623,0.378,0.03600000000000003,0.7919999999999999,638.983256173695
OGLE-LMC-HB-0175,RG,05:17:11.89,-68:10:17.8,15.425,17.105,1.68,546.06,9252.7,0.025,0.388,69.4,0.3,1,LMC,49969.99901000001,0.5422499630016291,73.92325010955958,4149.203477422805,0.9358231515035379,-0.7,-0.00018395920801895713,2.0734295380292393,0.26325000000000004,0.03375000000000003,0.54225,1470.4146576238415
OGLE-LMC-HB-0176,RG,05:17:15.36,-69:26:01.9,16.183,17.39,1.207,207.507,9106.6,0.025,0.137,88.8,124.5,1,LMC,49969.99922461143,0.5039244194683709,34.34740901892257,4783.55576363759,2.4433999999896034,-0.7,0.040206547161110086,2.1608493422435178,0.21375,0.0,0.54675,560.8027216905161
