angDist,_RAJ2000,_DEJ2000,Loc,ID,Type,RAJ2000,DEJ2000,OGLE-IV,Other,Imag,Vmag,Per,T0,Amp,e,i,omega,Var,Mod,P16,Simbad,ra,dec,Umag,Bmag,Vmag,Imag,e_Umag,e_Bmag,e_Vmag,e_Imag,flag
3.080654,81.4248333,-69.8131667,LMC,OGLE-LMC-HB-0250,RG,05 25 41.96,-69 48 47.4,LMC516.25.78663,,14.774,16.371,511.57440541,9200.5495,0.034,0.3074,73.5,41.92,,1,0,Simbad,81.42589,-69.81394,18.599,18.313,18.380,,0.091,0.112,0.094,,0
3.848507,81.4248333,-69.8131667,LMC,OGLE-LMC-HB-0250,RG,05 25 41.96,-69 48 47.4,LMC516.25.78663,,14.774,16.371,511.57440541,9200.5495,0.034,0.3074,73.5,41.92,,1,0,Simbad,81.42504,-69.81210,19.789,19.295,19.676,,0.106,0.124,0.199,,0
0.089622,81.4599583,-69.1452222,LMC,OGLE-LMC-HB-0251,RG,05 25 50.39,-69 08 42.8,LMC503.17.63502,OGLE-LMC-ECL-15418,15.702,17.238,276.16676374,9103.4281,0.024,0.1702,67.27,117.77,,1,1,Simbad,81.45999,-69.14520,,18.617,17.221,15.700,,0.066,0.046,0.116,0
1.524255,81.4599583,-69.1452222,LMC,OGLE-LMC-HB-0251,RG,05 25 50.39,-69 08 42.8,LMC503.17.63502,OGLE-LMC-ECL-15418,15.702,17.238,276.16676374,9103.4281,0.024,0.1702,67.27,117.77,,1,1,Simbad,81.46084,-69.14494,19.601,19.682,19.468,19.459,0.135,0.115,0.162,0.401,0
4.947794,81.4599583,-69.1452222,LMC,OGLE-LMC-HB-0251,RG,05 25 50.39,-69 08 42.8,LMC503.17.63502,OGLE-LMC-ECL-15418,15.702,17.238,276.16676374,9103.4281,0.024,0.1702,67.27,117.77,,1,1,Simbad,81.46280,-69.14429,,20.189,19.240,18.289,,0.097,0.048,0.094,0
4.963567,81.4599583,-69.1452222,LMC,OGLE-LMC-HB-0251,RG,05 25 50.39,-69 08 42.8,LMC503.17.63502,OGLE-LMC-ECL-15418,15.702,17.238,276.16676374,9103.4281,0.024,0.1702,67.27,117.77,,1,1,Simbad,81.46371,-69.14488,,20.128,19.450,18.535,,0.070,0.046,0.053,0
0.291047,81.4932917,-70.06175,LMC,OGLE-LMC-HB-0252,RG,05 25 58.39,-70 03 42.3,LMC516.16.26513,,14.717,16.418,338.1594905,9294.6129,0.049,0.1887,45.74,132.27,OSARG,1,0,Simbad,81.49341,-70.06168,19.563,17.705,16.244,14.842,0.122,0.038,0.058,0.162,10
3.798277,81.4932917,-70.06175,LMC,OGLE-LMC-HB-0252,RG,05 25 58.39,-70 03 42.3,LMC516.16.26513,,14.717,16.418,338.1594905,9294.6129,0.049,0.1887,45.74,132.27,OSARG,1,0,Simbad,81.49299,-70.06280,19.950,19.444,19.571,,0.143,0.077,0.173,,0
4.181859,81.4932917,-70.06175,LMC,OGLE-LMC-HB-0252,RG,05 25 58.39,-70 03 42.3,LMC516.16.26513,,14.717,16.418,338.1594905,9294.6129,0.049,0.1887,45.74,132.27,OSARG,1,0,Simbad,81.49053,-70.06107,19.911,19.045,18.521,18.190,0.136,0.102,0.100,0.082,10
4.719745,81.4932917,-70.06175,LMC,OGLE-LMC-HB-0252,RG,05 25 58.39,-70 03 42.3,LMC516.16.26513,,14.717,16.418,338.1594905,9294.6129,0.049,0.1887,45.74,132.27,OSARG,1,0,Simbad,81.49671,-70.06235,19.788,18.187,16.734,15.047,0.148,0.046,0.060,0.040,10
4.927859,81.4932917,-70.06175,LMC,OGLE-LMC-HB-0252,RG,05 25 58.39,-70 03 42.3,LMC516.16.26513,,14.717,16.418,338.1594905,9294.6129,0.049,0.1887,45.74,132.27,OSARG,1,0,Simbad,81.48938,-70.06205,19.413,18.276,19.139,18.558,0.105,0.165,0.215,0.142,0
0.158529,81.5760833,-69.1955833,LMC,OGLE-LMC-HB-0253,RG,05 26 18.26,-69 11 44.1,LMC517.07.52822,MACHO--80.7437.74,15.878,17.285,234.99959214,9093.8982,0.017,0.2093,48.95,148.26,,1,0,Simbad,81.57611,-69.19554,19.912,18.362,17.010,15.618,0.140,0.050,0.048,0.032,10
2.034544,81.5760833,-69.1955833,LMC,OGLE-LMC-HB-0253,RG,05 26 18.26,-69 11 44.1,LMC517.07.52822,MACHO--80.7437.74,15.878,17.285,234.99959214,9093.8982,0.017,0.2093,48.95,148.26,,1,0,Simbad,81.57754,-69.19536,21.045,20.190,20.147,,0.239,0.122,0.156,,0
3.191169,81.5760833,-69.1955833,LMC,OGLE-LMC-HB-0253,RG,05 26 18.26,-69 11 44.1,LMC517.07.52822,MACHO--80.7437.74,15.878,17.285,234.99959214,9093.8982,0.017,0.2093,48.95,148.26,,1,0,Simbad,81.57565,-69.19471,20.818,21.091,21.048,,0.340,0.194,0.159,,0
4.473420,81.5760833,-69.1955833,LMC,OGLE-LMC-HB-0253,RG,05 26 18.26,-69 11 44.1,LMC517.07.52822,MACHO--80.7437.74,15.878,17.285,234.99959214,9093.8982,0.017,0.2093,48.95,148.26,,1,0,Simbad,81.57354,-69.19473,21.046,21.180,20.505,19.834,0.326,0.118,0.148,0.127,0
4.800973,81.5760833,-69.1955833,LMC,OGLE-LMC-HB-0253,RG,05 26 18.26,-69 11 44.1,LMC517.07.52822,MACHO--80.7437.74,15.878,17.285,234.99959214,9093.8982,0.017,0.2093,48.95,148.26,,1,0,Simbad,81.57822,-69.19668,,22.255,21.901,,,0.262,0.387,,0
0.385287,81.601875,-68.7847222,LMC,OGLE-LMC-HB-0254,MS,05 26 24.45,-68 47 05.0,LMC517.15.43517,J052624.45-684705.0,13.473,13.772,32.82939076,9031.0027,0.321,0.5473,42.51,130.64,TEO,1,0,Simbad,81.60173,-68.78463,12.630,13.617,13.628,13.283,0.038,0.106,0.267,0.079,0
0.167268,81.6069583,-71.6960556,LMC,OGLE-LMC-HB-0255,MS,05 26 25.67,-71 41 45.8,LMC501.17.15783,,15.136,15.246,19.88490482,9011.8487,0.077,0.2529,50.93,27.79,,1,0,Simbad,81.60693,-71.69601,15.155,14.986,14.954,14.962,0.032,0.030,0.219,0.032,0
3.756489,81.6069583,-71.6960556,LMC,OGLE-LMC-HB-0255,MS,05 26 25.67,-71 41 45.8,LMC501.17.15783,,15.136,15.246,19.88490482,9011.8487,0.077,0.2529,50.93,27.79,,1,0,Simbad,81.61016,-71.69634,,20.967,20.633,,,0.136,0.122,,0
3.963229,81.6069583,-71.6960556,LMC,OGLE-LMC-HB-0255,MS,05 26 25.67,-71 41 45.8,LMC501.17.15783,,15.136,15.246,19.88490482,9011.8487,0.077,0.2529,50.93,27.79,,1,0,Simbad,81.60464,-71.69688,17.469,16.213,14.885,13.736,0.116,0.081,0.052,0.031,10
0.334961,81.6185,-66.6316667,LMC,OGLE-LMC-HB-0256,MS,05 26 28.44,-66 37 54.0,LMC519.07.7946,OGLE-LMC-ECL-33339,15.586,15.469,6.58431778,9005.0483,0.022,0.2299,41.16,140.99,ECL,0,1,Simbad,81.61859,-66.63158,14.854,15.342,15.496,15.698,0.026,0.019,0.026,0.023,10
4.608231,81.6185,-66.6316667,LMC,OGLE-LMC-HB-0256,MS,05 26 28.44,-66 37 54.0,LMC519.07.7946,OGLE-LMC-ECL-33339,15.586,15.469,6.58431778,9005.0483,0.022,0.2299,41.16,140.99,ECL,0,1,Simbad,81.61902,-66.63293,19.632,19.577,19.173,19.116,0.104,0.036,0.045,0.068,10
0.140582,81.642625,-71.6104444,LMC,OGLE-LMC-HB-0257,RG,05 26 34.23,-71 36 37.6,LMC501.17.19601,,15.458,17.026,493.00198218,9327.8653,0.028,0.3245,57.79,27.23,,1,0,Simbad,81.64251,-71.61043,20.204,18.345,16.887,15.308,0.187,0.038,0.044,0.116,10
2.989601,81.642625,-71.6104444,LMC,OGLE-LMC-HB-0257,RG,05 26 34.23,-71 36 37.6,LMC501.17.19601,,15.458,17.026,493.00198218,9327.8653,0.028,0.3245,57.79,27.23,,1,0,Simbad,81.64526,-71.61041,,22.074,21.588,,,0.269,0.185,,0
4.234353,81.642625,-71.6104444,LMC,OGLE-LMC-HB-0257,RG,05 26 34.23,-71 36 37.6,LMC501.17.19601,,15.458,17.026,493.00198218,9327.8653,0.028,0.3245,57.79,27.23,,1,0,Simbad,81.64497,-71.60953,,22.543,21.883,20.864,,0.323,0.273,0.262,0
4.324083,81.642625,-71.6104444,LMC,OGLE-LMC-HB-0257,RG,05 26 34.23,-71 36 37.6,LMC501.17.19601,,15.458,17.026,493.00198218,9327.8653,0.028,0.3245,57.79,27.23,,1,0,Simbad,81.63883,-71.61033,,20.048,19.913,20.498,,0.069,0.071,0.190,0
4.403830,81.642625,-71.6104444,LMC,OGLE-LMC-HB-0257,RG,05 26 34.23,-71 36 37.6,LMC501.17.19601,,15.458,17.026,493.00198218,9327.8653,0.028,0.3245,57.79,27.23,,1,0,Simbad,81.64530,-71.61133,19.128,19.105,19.101,19.276,0.087,0.048,0.046,0.068,10
0.290635,81.70525,-69.8228889,LMC,OGLE-LMC-HB-0258,RG,05 26 49.26,-69 49 22.4,LMC516.24.76540,,14.499,15.662,242.81795757,9084.4827,0.042,0.1948,48.28,165.09,,1,0,Simbad,81.70509,-69.82283,16.339,16.019,15.269,13.847,0.044,0.065,0.035,0.096,10
3.971451,81.70525,-69.8228889,LMC,OGLE-LMC-HB-0258,RG,05 26 49.26,-69 49 22.4,LMC516.24.76540,,14.499,15.662,242.81795757,9084.4827,0.042,0.1948,48.28,165.09,,1,0,Simbad,81.70368,-69.82385,,19.597,20.440,,,0.168,0.200,,0
4.897660,81.70525,-69.8228889,LMC,OGLE-LMC-HB-0258,RG,05 26 49.26,-69 49 22.4,LMC516.24.76540,,14.499,15.662,242.81795757,9084.4827,0.042,0.1948,48.28,165.09,,1,0,Simbad,81.70391,-69.82161,19.371,18.307,17.859,15.915,0.123,0.151,0.076,0.173,20
0.351911,81.7100417,-69.8228611,LMC,OGLE-LMC-HB-0259,RG,05 26 50.41,-69 49 22.3,LMC516.24.76606,,15.637,17.326,585.49014164,9174.8041,0.023,0.2924,59.09,57.64,,1,0,Simbad,81.70980,-69.82281,,18.460,17.057,15.142,,0.116,0.087,0.067,0
3.635189,81.7100417,-69.8228611,LMC,OGLE-LMC-HB-0259,RG,05 26 50.41,-69 49 22.3,LMC516.24.76606,,15.637,17.326,585.49014164,9174.8041,0.023,0.2924,59.09,57.64,,1,0,Simbad,81.71235,-69.82224,19.947,19.508,19.282,18.087,0.182,0.122,0.099,0.126,10
4.498928,81.7100417,-69.8228611,LMC,OGLE-LMC-HB-0259,RG,05 26 50.41,-69 49 22.3,LMC516.24.76606,,15.637,17.326,585.49014164,9174.8041,0.023,0.2924,59.09,57.64,,1,0,Simbad,81.71187,-69.82394,,19.432,18.898,17.648,,0.152,0.078,0.128,0
4.574960,81.7100417,-69.8228611,LMC,OGLE-LMC-HB-0259,RG,05 26 50.41,-69 49 22.3,LMC516.24.76606,,15.637,17.326,585.49014164,9174.8041,0.023,0.2924,59.09,57.64,,1,0,Simbad,81.70842,-69.82172,,20.045,20.591,18.392,,0.247,0.263,0.190,0
4.938298,81.7100417,-69.8228611,LMC,OGLE-LMC-HB-0259,RG,05 26 50.41,-69 49 22.3,LMC516.24.76606,,15.637,17.326,585.49014164,9174.8041,0.023,0.2924,59.09,57.64,,1,0,Simbad,81.71402,-69.82292,19.399,19.050,19.170,18.655,0.114,0.104,0.064,0.103,10
0.117937,81.7228333,-69.05575,LMC,OGLE-LMC-HB-0260,RG,05 26 53.48,-69 03 20.7,LMC517.07.75128,,16.189,17.758,263.92701194,9011.1918,0.016,0.1939,62.69,37.87,,1,0,Simbad,81.72292,-69.05575,20.418,18.660,17.409,15.828,0.193,0.081,0.043,0.040,10
4.041368,81.7228333,-69.05575,LMC,OGLE-LMC-HB-0260,RG,05 26 53.48,-69 03 20.7,LMC517.07.75128,,16.189,17.758,263.92701194,9011.1918,0.016,0.1939,62.69,37.87,,1,0,Simbad,81.72075,-69.05491,18.703,19.085,19.195,19.201,0.073,0.039,0.063,0.052,10
4.406824,81.7228333,-69.05575,LMC,OGLE-LMC-HB-0260,RG,05 26 53.48,-69 03 20.7,LMC517.07.75128,,16.189,17.758,263.92701194,9011.1918,0.016,0.1939,62.69,37.87,,1,0,Simbad,81.72384,-69.05458,20.732,20.248,19.344,18.227,0.260,0.150,0.111,0.082,10
4.819341,81.7228333,-69.05575,LMC,OGLE-LMC-HB-0260,RG,05 26 53.48,-69 03 20.7,LMC517.07.75128,,16.189,17.758,263.92701194,9011.1918,0.016,0.1939,62.69,37.87,,1,0,Simbad,81.72620,-69.05634,18.749,18.619,18.695,18.626,0.075,0.069,0.065,0.070,10
4.833387,81.7228333,-69.05575,LMC,OGLE-LMC-HB-0260,RG,05 26 53.48,-69 03 20.7,LMC517.07.75128,,16.189,17.758,263.92701194,9011.1918,0.016,0.1939,62.69,37.87,,1,0,Simbad,81.72615,-69.05512,20.678,20.433,19.491,18.378,0.250,0.186,0.071,0.057,10
0.597311,81.7367917,-69.9113056,LMC,OGLE-LMC-HB-0261,RG,05 26 56.83,-69 54 40.7,LMC516.24.60238,,14.825,16.057,252.73982469,9202.2175,0.038,0.2412,54.53,109.07,,1,0,Simbad,81.73656,-69.91116,17.133,16.654,15.742,14.236,0.044,0.065,0.041,0.042,10
3.387904,81.7367917,-69.9113056,LMC,OGLE-LMC-HB-0261,RG,05 26 56.83,-69 54 40.7,LMC516.24.60238,,14.825,16.057,252.73982469,9202.2175,0.038,0.2412,54.53,109.07,,1,0,Simbad,81.73794,-69.91216,19.678,18.585,18.368,17.173,0.144,0.080,0.097,0.074,10
4.270148,81.7367917,-69.9113056,LMC,OGLE-LMC-HB-0261,RG,05 26 56.83,-69 54 40.7,LMC516.24.60238,,14.825,16.057,252.73982469,9202.2175,0.038,0.2412,54.53,109.07,,1,0,Simbad,81.73437,-69.91046,,18.924,17.812,16.245,,0.076,0.069,0.129,0
4.499243,81.7367917,-69.9113056,LMC,OGLE-LMC-HB-0261,RG,05 26 56.83,-69 54 40.7,LMC516.24.60238,,14.825,16.057,252.73982469,9202.2175,0.038,0.2412,54.53,109.07,,1,0,Simbad,81.73608,-69.91008,,19.529,19.355,17.603,,0.132,0.149,0.136,0
0.128905,81.7474167,-70.6904722,LMC,OGLE-LMC-HB-0262,RG,05 26 59.38,-70 41 25.7,LMC502.08.5638,,15.9,17.293,288.03042399,9022.3293,0.026,0.2101,42.67,7.28,,1,0,Simbad,81.74731,-70.69046,19.583,18.353,16.989,15.658,0.102,0.038,0.042,0.032,10
2.058125,81.7474167,-70.6904722,LMC,OGLE-LMC-HB-0262,RG,05 26 59.38,-70 41 25.7,LMC502.08.5638,,15.9,17.293,288.03042399,9022.3293,0.026,0.2101,42.67,7.28,,1,0,Simbad,81.74605,-70.69012,20.606,20.513,19.441,18.496,0.284,0.122,0.125,0.102,10
4.116951,81.7474167,-70.6904722,LMC,OGLE-LMC-HB-0262,RG,05 26 59.38,-70 41 25.7,LMC502.08.5638,,15.9,17.293,288.03042399,9022.3293,0.026,0.2101,42.67,7.28,,1,0,Simbad,81.75087,-70.69041,,21.826,21.575,21.159,,0.226,0.277,0.416,0
4.357038,81.7474167,-70.6904722,LMC,OGLE-LMC-HB-0262,RG,05 26 59.38,-70 41 25.7,LMC502.08.5638,,15.9,17.293,288.03042399,9022.3293,0.026,0.2101,42.67,7.28,,1,0,Simbad,81.74718,-70.69168,,21.947,20.912,19.937,,0.191,0.136,0.126,0
4.408708,81.7474167,-70.6904722,LMC,OGLE-LMC-HB-0262,RG,05 26 59.38,-70 41 25.7,LMC502.08.5638,,15.9,17.293,288.03042399,9022.3293,0.026,0.2101,42.67,7.28,,1,0,Simbad,81.74918,-70.69155,20.096,20.292,19.299,18.382,0.182,0.063,0.061,0.067,10
0.227370,81.8105417,-69.03325,LMC,OGLE-LMC-HB-0263,MS,05 27 14.53,-69 01 59.7,LMC517.07.33274,OGLE-LMC-ECL-16111,14.804,14.696,7.00722225,9005.6964,0.032,0.2251,41.32,114.56,ECL,0,1,Simbad,81.81041,-69.03321,13.923,14.521,14.652,14.799,0.025,0.025,0.036,0.024,10
4.283937,81.8105417,-69.03325,LMC,OGLE-LMC-HB-0263,MS,05 27 14.53,-69 01 59.7,LMC517.07.33274,OGLE-LMC-ECL-16111,14.804,14.696,7.00722225,9005.6964,0.032,0.2251,41.32,114.56,ECL,0,1,Simbad,81.81055,-69.03206,,20.362,19.369,18.175,,0.180,0.127,0.050,0
0.188188,81.8170417,-69.7733889,LMC,OGLE-LMC-HB-0264,RG,05 27 16.09,-69 46 24.2,LMC516.24.76844,,16.141,17.425,294.15277767,9070.8399,0.024,0.1882,49.1,151.49,,1,0,Simbad,81.81710,-69.77334,,17.639,16.808,15.369,,0.071,0.056,0.074,0
1.929879,81.8170417,-69.7733889,LMC,OGLE-LMC-HB-0264,RG,05 27 16.09,-69 46 24.2,LMC516.24.76844,,16.141,17.425,294.15277767,9070.8399,0.024,0.1882,49.1,151.49,,1,0,Simbad,81.81624,-69.77293,18.242,20.308,19.433,,0.105,0.436,0.184,,0
3.448208,81.8170417,-69.7733889,LMC,OGLE-LMC-HB-0264,RG,05 27 16.09,-69 46 24.2,LMC516.24.76844,,16.141,17.425,294.15277767,9070.8399,0.024,0.1882,49.1,151.49,,1,0,Simbad,81.81843,-69.77256,,20.201,19.859,,,0.217,0.209,,0
4.703072,81.8170417,-69.7733889,LMC,OGLE-LMC-HB-0264,RG,05 27 16.09,-69 46 24.2,LMC516.24.76844,,16.141,17.425,294.15277767,9070.8399,0.024,0.1882,49.1,151.49,,1,0,Simbad,81.81912,-69.77448,17.493,17.139,17.286,16.801,0.048,0.156,0.132,0.086,10
0.316250,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.84167,-68.93694,18.197,16.355,14.957,13.413,0.095,0.037,0.032,0.064,10
3.252522,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.84339,-68.93637,,19.437,20.215,,,0.110,0.233,,0
3.847446,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.83893,-68.93745,20.124,19.994,19.950,19.935,0.185,0.082,0.145,0.166,10
3.935492,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.84459,-68.93733,,19.204,19.182,19.126,,0.113,0.108,0.102,0
4.276014,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.84044,-68.93813,,21.020,20.683,20.274,,0.252,0.208,0.204,0
4.896181,81.8416667,-68.9370278,LMC,OGLE-LMC-HB-0265,RG,05 27 22.00,-68 56 13.3,LMC517.15.7,EROS2-star-lm020-7n-11720,13.829,15.29,462.12749046,9263.7052,0.02,0.1788,89.26,66.3,,1,0,Simbad,81.84522,-68.93656,18.593,18.321,18.350,18.334,0.118,0.113,0.091,0.080,10
0.086509,81.873875,-70.7376667,LMC,OGLE-LMC-HB-0266,MS,05 27 29.73,-70 44 15.6,LMC515.32.32180,OGLE-LMC-ECL-16219,17.2,17.579,8.38852287,9002.0876,0.074,0.1631,89.88,55.72,,1,1,Simbad,81.87394,-70.73766,18.052,17.782,17.200,17.310,0.046,0.037,0.049,0.149,10
0.298213,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89110,-70.15547,,18.757,17.217,15.636,,0.049,0.091,0.051,0
1.988921,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89030,-70.15498,19.031,18.913,18.546,18.544,0.096,0.055,0.141,0.112,10
2.245187,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89123,-70.15604,21.422,20.047,18.855,17.632,0.513,0.084,0.110,0.067,0
2.729143,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.88936,-70.15580,20.156,19.104,17.831,16.791,0.229,0.058,0.111,0.059,10
4.000416,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89453,-70.15559,,20.895,19.571,18.477,,0.180,0.191,0.127,0
4.872361,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89037,-70.15410,,21.420,20.538,20.397,,0.132,0.248,0.221,0
4.967074,81.8912917,-70.1554167,LMC,OGLE-LMC-HB-0267,RG,05 27 33.91,-70 09 19.5,LMC516.15.133,,16.241,17.788,431.24694098,9322.77,0.03,0.3715,66.98,101.55,,1,0,Simbad,81.89399,-70.15645,,19.853,18.891,18.298,,0.085,0.104,0.117,0
0.187608,81.9189583,-69.0997778,LMC,OGLE-LMC-HB-0268,MS,05 27 40.55,-69 05 59.2,LMC517.07.22356,OGLE-LMC-ECL-16303,15.282,15.175,14.10109347,9001.1074,0.024,0.5182,44.55,126.92,ECL,0,1,Simbad,81.91890,-69.09973,14.102,14.944,14.920,15.055,0.069,0.131,0.046,0.028,10
4.395255,81.9189583,-69.0997778,LMC,OGLE-LMC-HB-0268,MS,05 27 40.55,-69 05 59.2,LMC517.07.22356,OGLE-LMC-ECL-16303,15.282,15.175,14.10109347,9001.1074,0.024,0.5182,44.55,126.92,ECL,0,1,Simbad,81.91569,-69.10014,19.442,18.765,18.159,17.149,0.357,0.096,0.323,0.185,0
0.301395,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.91915,-70.41868,,18.959,17.251,15.694,,0.058,0.041,0.052,0
1.364798,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.91818,-70.41868,18.040,18.487,18.579,,0.073,0.088,0.191,,0
2.156524,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.92108,-70.41871,19.975,19.863,19.322,19.262,0.137,0.066,0.093,0.124,10
3.926891,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.91792,-70.41974,,22.087,21.095,20.548,,0.275,0.186,0.288,0
3.994519,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.92197,-70.41810,17.687,17.896,17.893,18.217,0.063,0.052,0.053,0.109,10
4.114899,81.9192917,-70.41875,LMC,OGLE-LMC-HB-0269,RG,05 27 40.63,-70 25 07.5,LMC516.07.7679,,16.107,17.831,454.07313086,9253.1441,0.035,0.4365,87.01,121.67,,1,0,Simbad,81.91590,-70.41863,19.846,20.149,19.579,19.593,0.162,0.079,0.114,0.136,10
0.289714,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92397,-69.26583,,18.558,16.983,15.495,,0.060,0.041,0.043,0
1.809123,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92301,-69.26620,,20.846,20.430,,,0.208,0.230,,0
3.594360,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92666,-69.26633,,21.924,20.038,20.688,,0.211,0.145,0.371,0
4.331390,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92745,-69.26564,,21.206,21.316,,,0.126,0.168,,0
4.564085,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92511,-69.26467,,20.255,19.224,18.264,,0.098,0.087,0.071,0
4.760689,81.924125,-69.2658889,LMC,OGLE-LMC-HB-0270,RG,05 27 41.79,-69 15 57.2,LMC517.07.49,,15.712,17.338,366.04269381,9324.4422,0.049,0.3202,55.15,18.61,,1,0,Simbad,81.92757,-69.26640,,20.260,19.711,18.355,,0.101,0.206,0.066,0
0.016193,81.9384583,-70.5875556,LMC,OGLE-LMC-HB-0271,RG,05 27 45.23,-70 35 15.2,LMC515.32.46406,,16.245,17.789,283.61814095,9188.3572,0.029,0.188,57.66,101.74,,1,0,Simbad,81.93846,-70.58756,20.114,18.564,17.100,15.692,0.151,0.064,0.054,0.042,10
2.711497,81.9384583,-70.5875556,LMC,OGLE-LMC-HB-0271,RG,05 27 45.23,-70 35 15.2,LMC515.32.46406,,16.245,17.789,283.61814095,9188.3572,0.029,0.188,57.66,101.74,,1,0,Simbad,81.94059,-70.58730,,21.177,20.308,,,0.127,0.150,,0
3.555122,81.9384583,-70.5875556,LMC,OGLE-LMC-HB-0271,RG,05 27 45.23,-70 35 15.2,LMC515.32.46406,,16.245,17.789,283.61814095,9188.3572,0.029,0.188,57.66,101.74,,1,0,Simbad,81.94093,-70.58701,20.194,19.664,18.937,17.988,0.451,0.112,0.121,0.058,0
