ID,irslope,ac
OGLE LMC-HB-0316,-0.24900526852693408,1.0999849912278934
OGLE LMC-HB-0317,-0.7119459026408946,0.024617490034332647
OGLE LMC-HB-0318,-0.8822307054273537,-0.34224556369312
OGLE LMC-HB-0319,0.8838288475083264,-0.8630864660521388
OGLE LMC-HB-0320,-0.12332787801069342,-0.971397118860445
OGLE LMC-HB-0321,-0.5556970502932005,3.8595950098626015
OGLE LMC-HB-0322,-0.09966235097472538,-0.8395212032023658
OGLE LMC-HB-0323,0.18422228871497087,0.12145703469724221
OGLE LMC-HB-0324,-0.2813910161045913,-0.6603317577470056
OGLE LMC-HB-0325,-4.3141511900374825,-0.3841545281353902
OGLE LMC-HB-0326,0.11997820466539062,-0.5192198394487166
OGLE LMC-HB-0327,-0.20918611808120316,-0.7460738179134236
OGLE LMC-HB-0328,0.003314433676853589,-0.3622109379068686
OGLE LMC-HB-0329,0.4920793142334461,-0.7937385522270411
OGLE LMC-HB-0330,0.5865751109600497,-0.3052306896923887
OGLE LMC-HB-0331,0.6067072551832128,-0.6184106019127189
OGLE LMC-HB-0332,-3.8019824856563624,1.930260617554696
OGLE LMC-HB-0333,-1.5942715125203248,0.30763787334104864
OGLE LMC-HB-0334,-0.01397546686567009,-0.6909547682471363
OGLE LMC-HB-0335,0.40311046039603116,-0.945371936107632
OGLE LMC-HB-0336,-0.0648286887929335,-1.0026510402516735
OGLE LMC-HB-0337,-1.6547087194937429,1.0831345650772346
OGLE LMC-HB-0338,-0.030350798277579406,-0.7746063882729357
OGLE LMC-HB-0339,-0.4243793179635159,-0.7935195067106261
OGLE LMC-HB-0340,0.9691774304790558,0.3968517441061464
OGLE LMC-HB-0341,0.251533148378204,-0.4170891912409288
OGLE LMC-HB-0342,0.5201836545546917,-0.49821882741045886
OGLE LMC-HB-0343,0.3659747178914295,-0.5455536363775739
OGLE LMC-HB-0344,0.2534891063095684,-0.9582563960650828
OGLE LMC-HB-0345,-0.48160956750888945,-0.4645643576955769
OGLE LMC-HB-0346,-0.18669495537605385,0.42172706172513036
OGLE LMC-HB-0347,-2.155774609321816,0.9618518287885615
OGLE LMC-HB-0348,-0.5674636944339267,1.242765200597431
OGLE LMC-HB-0349,0.13615804557657718,-0.7535610356715816
OGLE LMC-HB-0350,-2.1929714021210227,1.3607855588214086
OGLE LMC-HB-0351,-0.10623626965850594,-0.8786648254528894
OGLE LMC-HB-0352,-0.015427330777241476,-0.3311034747984759
OGLE LMC-HB-0353,-0.20762312605409053,-0.6918383775987331
OGLE LMC-HB-0354,-0.07288382712122236,-0.7993682750816079
OGLE LMC-HB-0355,0.06431440992513357,-0.7635110482671947
OGLE LMC-HB-0356,0.3534968359674448,-0.9336121965262025
OGLE LMC-HB-0357,0.06305120042937061,-0.8537588802239949
OGLE LMC-HB-0358,0.11730562300136363,-0.9316984258189924
OGLE LMC-HB-0359,-0.11801557419794968,-0.7398123157590103
OGLE LMC-HB-0360,-0.04601156103517153,-0.5303799417728834
OGLE LMC-HB-0361,-0.7005457868689652,1.242001484234177
OGLE LMC-HB-0362,0.111340677321354,-0.6116200370421377
OGLE LMC-HB-0363,-0.20264895312780826,-0.885285055658497
OGLE LMC-HB-0364,-0.14009754969898489,-0.6078620887078573
OGLE LMC-HB-0365,1.238060277759571,-0.8874550612968372
OGLE LMC-HB-0366,-0.2614567174963527,0.01004412939382988
OGLE LMC-HB-0367,-0.7549846045192085,-0.1387346274323714
OGLE LMC-HB-0368,-0.11009593545862312,-0.4592845013913676
OGLE LMC-HB-0369,-0.4183235736919315,1.2947995224804396
OGLE LMC-HB-0370,1.1430531335260854,-0.35092078414900774
