ID,slope
OGLE LMC-HB-0397,0.30662888249582887
OGLE LMC-HB-0398,0.10809973390676118
OGLE LMC-HB-0399,-0.06745672120628611
OGLE LMC-HB-0400,-0.22215182335140082
OGLE LMC-HB-0401,-0.4309714552580727
OGLE LMC-HB-0402,0.027259691239421107
OGLE LMC-HB-0403,0.04249745586703682
OGLE LMC-HB-0404,-1.5834039674388591
OGLE LMC-HB-0405,0.1348837820075433
OGLE LMC-HB-0406,0.0007902834783766755
OGLE LMC-HB-0407,-0.16832995010568194
OGLE LMC-HB-0408,-0.1685669794082174
OGLE LMC-HB-0409,0.09437045830505489
OGLE LMC-HB-0410,0.654692488417948
OGLE LMC-HB-0411,0.17978995584245916
OGLE LMC-HB-0412,-0.02758811047579955
OGLE LMC-HB-0413,-0.09507983636601534
OGLE LMC-HB-0414,-0.06409826509601654
OGLE LMC-HB-0415,0.06740181901457326
OGLE LMC-HB-0416,0.02437341287523354
OGLE LMC-HB-0417,0.08927454876562334
OGLE LMC-HB-0418,1.7764801002788575
OGLE LMC-HB-0419,0.012157147424593012
OGLE LMC-HB-0420,0.003382356294042397
OGLE LMC-HB-0421,-0.10740880358428076
OGLE LMC-HB-0422,0.033355266885205286
OGLE LMC-HB-0423,-0.18119418207554516
OGLE LMC-HB-0424,0.11359610864989536
OGLE LMC-HB-0425,-0.08857989338555076
OGLE LMC-HB-0426,0.0911924505679681
OGLE LMC-HB-0427,-0.06835231229202351
OGLE LMC-HB-0428,-0.06116783648855745
OGLE LMC-HB-0429,0.05485422263633039
OGLE LMC-HB-0430,0.045341237011055045
OGLE LMC-HB-0431,-0.07968797196777216
OGLE LMC-HB-0432,-0.08156501791126507
OGLE LMC-HB-0433,-0.18912617740360982
OGLE LMC-HB-0434,0.02435589332215718
OGLE LMC-HB-0435,-0.06578957923181902
OGLE LMC-HB-0436,0.009361728156643979
OGLE LMC-HB-0437,0.08816149857921352
OGLE LMC-HB-0438,-0.28333636373755433
OGLE LMC-HB-0439,-0.007244584609820194
OGLE SMC-HB-0001,0.63109614516399
OGLE SMC-HB-0002,-0.01095380167792739
OGLE SMC-HB-0003,-0.10868146439909138
OGLE SMC-HB-0004,-1.2473620185460461
OGLE SMC-HB-0005,-1.8759612183188747
OGLE SMC-HB-0006,-1.0045819603283133
OGLE SMC-HB-0007,-1.1123228284484414
OGLE SMC-HB-0008,0.07244887576908579
OGLE SMC-HB-0009,-0.19879895473409906
OGLE SMC-HB-0010,-0.21667644231080313
OGLE SMC-HB-0011,-0.38058789499288037
OGLE SMC-HB-0012,-0.5736373071144237
OGLE SMC-HB-0013,-2.740738902292527
OGLE SMC-HB-0014,-1.1040836846060709
OGLE SMC-HB-0015,-0.04004425332137229
OGLE SMC-HB-0016,0.7754238355202366
OGLE SMC-HB-0017,-1.9483579815684833
OGLE SMC-HB-0018,0.26280806270275475
OGLE SMC-HB-0019,-0.3201997495126788
OGLE SMC-HB-0020,2.152070755770824
OGLE SMC-HB-0021,-0.21865708716882631
OGLE SMC-HB-0022,-0.3225576783066746
OGLE SMC-HB-0023,-0.011476743994417723
OGLE SMC-HB-0024,-0.5303917853242297
OGLE SMC-HB-0025,-1.7456658448156033
OGLE SMC-HB-0026,-0.018005267158132637
OGLE SMC-HB-0027,-0.15834341829275211
OGLE SMC-HB-0028,-1.8154249395053923
OGLE SMC-HB-0029,-1.3634006422081848
OGLE SMC-HB-0030,-0.14905231783039194
OGLE SMC-HB-0031,-1.3005864214148029
OGLE SMC-HB-0032,-0.40633695629545996
OGLE SMC-HB-0033,-1.6009113110749007
OGLE SMC-HB-0034,-0.0880266583791396
OGLE SMC-HB-0035,0.16776777810312435
OGLE SMC-HB-0036,-0.3054032904197538
OGLE SMC-HB-0037,0.70579388696388
OGLE SMC-HB-0038,-0.2526652227382489
OGLE SMC-HB-0039,-0.015769578276063782
OGLE SMC-HB-0040,-0.47469905972884197
